Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Destination Country	Permit #	Inclusive	Invoice #	Date	Customer PO	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Salesperson Last Name	Salesperson First Name	Shipping Date	Referral Source	Tax Code	Non-GST Amount	GST Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Sale Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Amount Paid	Payment Method	Payment Notes	Name on Card	Card Number	Expiry Date	Authorisation Code	Account Number	Account Name	Cheque Number	Category	Location ID	Card ID	Record ID
BANGUNAN, BATURITI		BANGUNAN, BATURITI	JL. BATURITI, TABANAN					X	00001746	23/02/2026			A	RGK 071GBT	20	CHANAL BT30 C75-75	Rp70.270,2705	Rp78.000,00	0%	Rp1.405.405,41	Rp1.560.000,00			Sale; BANGUNAN, BATURITI	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp154.594,59			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp12.560.000,00											002	*None	2764

DWI DAYA PUTRA, BANTAS		DWI DAYA PUTRA, BANTAS	DESA BANTAS	TABANAN				X	00001747	23/02/2026			A	BOARD 106G	50	KALSIPLANK JT 8 MM (20 X 300)	Rp29.729,7298	Rp33.000,00	0%	Rp1.486.486,49	Rp1.650.000,00			Sale; DWI DAYA PUTRA, BANTAS	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp163.513,51			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp1.650.000,00											002	*None	4873

WIDYA SARI. UD		WIDYA SARI. UD	MEGATI, TANGGUN TITI	TABANAN				X	00001748	23/02/2026			A	BOARD 030G	150	KALSILING 3,5 MM (122 X 244)	Rp53.153,1531	Rp59.000,00	0%	Rp7.972.972,97	Rp8.850.000,00			Sale; WIDYA SARI. UD	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp877.027,03			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp8.850.000,00											002	*None	4647

BEGEH BANGUNAN		BEGEH BANGUNAN	JL.PASEKAN, ABIAN TUWUNG, KEDIRI, TABANAN					X	00001749	23/02/2026			A	BOARD 030G	100	KALSILING 3,5 MM (122 X 244)	Rp53.333,3333	Rp59.200,00	0%	Rp5.333.333,33	Rp5.920.000,00			Sale; BEGEH BANGUNAN	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp586.666,67			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp5.920.000,00											002	*None	2786

PAJAR MANIK SAMUDRA.CV		CV. PAJAR MANIK SAMUDRA	JL. TEUKU UMAR NO 54 BR.PANDE DESA KEDIRI KABUPATEN TABANAN					X	00001750	23/02/2026			A	TPG 011G	10	CORNICE ADH APLUS @ 20 KG	Rp56.756,757	Rp63.000,00	0%	Rp567.567,57	Rp630.000,00			Sale; CV. PAJAR MANIK SAMUDRA	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp62.432,43			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp630.000,00											002	*None	5785

PAJAR MANIK SAMUDRA.CV		CV. PAJAR MANIK SAMUDRA	JL. TEUKU UMAR NO 54 BR.PANDE DESA KEDIRI KABUPATEN TABANAN					X	00001751	23/02/2026			A	BOARD 030G	100	KALSILING 3,5 MM (122 X 244)	Rp53.333,3333	Rp59.200,00	0%	Rp5.333.333,33	Rp5.920.000,00			Sale; CV. PAJAR MANIK SAMUDRA	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp586.666,67			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp5.920.000,00											002	*None	5785

AMERTA SARI, TABANAN		AMERTA SARI, TABANAN	PENEBEL	TABANAN				X	00001752	23/02/2026			A	PLP 197GBT	1	DAMDEX MLT FGS 1 LTR @ 24 JRG	Rp1.198.918,92	Rp1.330.800,00	0%	Rp1.198.918,92	Rp1.330.800,00			Sale; AMERTA SARI, TABANAN	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp131.881,08			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.180.800,00											002	*None	2455
AMERTA SARI, TABANAN		AMERTA SARI, TABANAN	PENEBEL	TABANAN				X	00001752	23/02/2026			A	ATAP 001G	50	ETER11 3,5 MM (80 X 180)	Rp33.333,3334	Rp37.000,00	0%	Rp1.666.666,67	Rp1.850.000,00			Sale; AMERTA SARI, TABANAN	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp183.333,33			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.180.800,00											002	*None	2455

SUKA ASIH		SUKA ASIH	DSN NGIS, JEGU, PENEBEL	TABANAN				X	00001753	23/02/2026			A	BOARD 106G	50	KALSIPLANK JT 8 MM (20 X 300)	Rp28.378,3784	Rp31.500,00	0%	Rp1.418.918,92	Rp1.575.000,00			Sale; SUKA ASIH	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp156.081,08			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.075.000,00											002	*None	4441
SUKA ASIH		SUKA ASIH	DSN NGIS, JEGU, PENEBEL	TABANAN				X	00001753	23/02/2026			A	BOARD 105G	50	KALSIPLANK 8 MM (20 X 300)	Rp27.027,027	Rp30.000,00	0%	Rp1.351.351,35	Rp1.500.000,00			Sale; SUKA ASIH	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp148.648,65			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.075.000,00											002	*None	4441

BEGEH MERTA. UD		BEGEH MERTA. UD	JL.BY PASS KEDIRI	TABANAN				X	00001754	23/02/2026			A	ATAP 109GBT	100	GO GREEN HIJAU 180 X 80	Rp40.540,5405	Rp45.000,00	0%	Rp4.054.054,05	Rp4.500.000,00			Sale; BEGEH MERTA. UD	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp445.945,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.500.000,00											002	*None	2787

UD. AGUS SAPUTRA SRAYA		UD. AGUS SAPUTRA SRAYA	JL RAYA SERAYA AMED KECAG BALUNG					X	00001768	23/02/2026			A	ATAP 109GBT	100	GO GREEN HIJAU 180 X 80	Rp40.540,5405	Rp45.000,00	0%	Rp4.054.054,05	Rp4.500.000,00			Sale; UD. AGUS SAPUTRA SRAYA	ANGGA				PPN	Rp0,00	Rp445.945,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp9.000.000,00											002	*None	2426
UD. AGUS SAPUTRA SRAYA		UD. AGUS SAPUTRA SRAYA	JL RAYA SERAYA AMED KECAG BALUNG					X	00001768	23/02/2026			A	ATAP 108GBT	100	GO GREEN MERAH 180 X 80	Rp40.540,5406	Rp45.000,00	0%	Rp4.054.054,06	Rp4.500.000,00			Sale; UD. AGUS SAPUTRA SRAYA	ANGGA				PPN	Rp0,00	Rp445.945,94			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp9.000.000,00											002	*None	2426

LAGAS JAYA NUSANTARA .PT		PT. LAGAS JAYA NUSANTARA	JL. TEGAL PERMAI RT. 000 RW.000, KEROBOKAN, KUTA UTARA - KAB. BADUNG					X	00001769	23/02/2026			A	BOARD 032G	5	KALSILING 4,5 MM (120 X 240)	Rp80.720,72	Rp89.600,00	0%	Rp403.603,60	Rp448.000,00			Sale; PT. LAGAS JAYA NUSANTARA	OFFICE				PPN	Rp0,00	Rp44.396,40			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp448.000,00											002	*None	5811

PENIDA BERCINDOMAREALT.PT		PENIDA BERCINDOMAREALT.PT	JL. GATSU NO 347 DENPASAR					X	00001770	23/02/2026			A	BRD 242GBT	15	GYPS E-BOARD 9 MM (120 X 240)	Rp43.693,694	Rp48.500,00	0%	Rp655.405,41	Rp727.500,00			Sale; PENIDA BERCINDOMAREALT.PT	WAYAN SUARTAMA				PPN	Rp0,00	Rp72.094,59			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp2.730.000,00											002	*None	4052
PENIDA BERCINDOMAREALT.PT		PENIDA BERCINDOMAREALT.PT	JL. GATSU NO 347 DENPASAR					X	00001770	23/02/2026			A	BOARD 048G	15	KALSILING 6,0 MM (120 X 240)	Rp120.270,27	Rp133.500,00	0%	Rp1.804.054,05	Rp2.002.500,00			Sale; PENIDA BERCINDOMAREALT.PT	WAYAN SUARTAMA				PPN	Rp0,00	Rp198.445,95			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp2.730.000,00											002	*None	4052

MAHARANI TOKO		MAHARANI TOKO	JL TELENG NO 1 BR KESIMAN					X	00001771	23/02/2026			A	PLP 197GBT	1	DAMDEX MLT FGS 1 LTR @ 24 JRG	Rp1.209.729,73	Rp1.342.800,00	0%	Rp1.209.729,73	Rp1.342.800,00			Sale; MAHARANI TOKO	WAYAN SUARTAMA				PPN	Rp0,00	Rp133.070,27			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp1.342.800,00											002	*None	3831

SARI DANA, SEDANG		SARI DANA, SEDANG	JL.RAYA SEDANG					X	00001784	23/02/2026			A	ATAP 109GBT	30	GO GREEN HIJAU 180 X 80	Rp42.342,3423	Rp47.000,00	0%	Rp1.270.270,27	Rp1.410.000,00			Sale; SARI DANA, SEDANG	KADEK ANDRE ADI PRASETYA				PPN	Rp0,00	Rp139.729,73			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp1.410.000,00											002	*None	4273

PAK WIJAYA		PAK WIJAYA	DENPASAR					X	00001790	23/02/2026			A	BOARD 105G	1	KALSIPLANK 8 MM (20 X 300)	Rp26.576,58	Rp29.500,00	0%	Rp26.576,58	Rp29.500,00			Sale; PAK WIJAYA	WAYAN SUARTAMA				PPN	Rp0,00	Rp2.923,42			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp29.500,00											002	*None	5809

CITRA RAYA MANDIRI. UD		CITRA RAYA MANDIRI. UD	JL. MUDING BATU SANGHYANG  VII NO 17 A	BADUNG				X	00001796	23/02/2026			A	BOARD 030G	20	KALSILING 3,5 MM (122 X 244)	Rp60.090,09	Rp66.700,00	0%	Rp1.201.801,80	Rp1.334.000,00			Sale; CITRA RAYA MANDIRI. UD	WAYAN SUARTAMA				PPN	Rp0,00	Rp132.198,20			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.460.000,00											002	*None	3318
CITRA RAYA MANDIRI. UD		CITRA RAYA MANDIRI. UD	JL. MUDING BATU SANGHYANG  VII NO 17 A	BADUNG				X	00001796	23/02/2026			A	TPG 011G	2	CORNICE ADH APLUS @ 20 KG	Rp56.756,76	Rp63.000,00	0%	Rp113.513,52	Rp126.000,00			Sale; CITRA RAYA MANDIRI. UD	WAYAN SUARTAMA				PPN	Rp0,00	Rp12.486,48			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.460.000,00											002	*None	3318

KARYA MAKMUR		KARYA MAKMUR	JL IMAM BONJOL NO 338	DENPASAR				X	00001808	23/02/2026			A	BOARD 112G	1	KALSIPART 8,0 MM (120 X 240)	Rp152.522,52	Rp169.300,00	0%	Rp152.522,52	Rp169.300,00			Sale; KARYA MAKMUR	ACHMAD AFANDY				PPN	Rp0,00	Rp16.777,48			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp169.300,00											002	*None	3725

GINA .UD		UD GINA	JL. RATNA NO. 99 DENPASAR					X	00001809	23/02/2026			A	BOARD 048G	6	KALSILING 6,0 MM (120 X 240)	Rp118.018,0183	Rp131.000,00	0%	Rp708.108,11	Rp786.000,00			Sale; UD GINA	WAYAN SUARTAMA				PPN	Rp0,00	Rp77.891,89			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp786.000,00											002	*None	5487

WIRA JAYA ABADI		WIRA JAYA ABADI	JL.RAYA MUDING KELOD 108	DENPASAR				X	00001810	23/02/2026			A	BOARD 048G	10	KALSILING 6,0 MM (120 X 240)	Rp117.927,928	Rp130.900,00	0%	Rp1.179.279,28	Rp1.309.000,00			Sale; WIRA JAYA ABADI	WAYAN SUARTAMA				PPN	Rp0,00	Rp129.720,72			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.309.000,00											002	*None	4657

KONTRAKTOR ATAP BALI. PT		KONTRAKTOR ATAP BALI. PT	JL. GATOT SUBROTO TIMUR NO 153	TONJA, DENPASAR UTARA				X	00001786	24/02/2026			A	BOARD 106G	100	KALSIPLANK JT 8 MM (20 X 300)	Rp27.477,4775	Rp30.500,00	0%	Rp2.747.747,75	Rp3.050.000,00			Sale; KONTRAKTOR ATAP BALI. PT	OFFICE				PPN	Rp0,00	Rp302.252,25			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.050.000,00											002	*None	5615

ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00001787	24/02/2026			A	BOARD 032G	40	KALSILING 4,5 MM (120 X 240)	Rp76.439,6398	Rp84.848,00	0%	Rp3.057.585,59	Rp3.393.920,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp336.334,41			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp24.770.740,00											002	*None	5171
ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00001787	24/02/2026			A	BOARD 048G	20	KALSILING 6,0 MM (120 X 240)	Rp111.641,441	Rp123.922,00	0%	Rp2.232.828,82	Rp2.478.440,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp245.611,18			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp24.770.740,00											002	*None	5171
ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00001787	24/02/2026			A	BOARD 113G	20	KALSICLAD 10,0 MM (120 X 240)	Rp182.359,4595	Rp202.419,00	0%	Rp3.647.189,19	Rp4.048.380,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp401.190,81			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp24.770.740,00											002	*None	5171
ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00001787	24/02/2026			A	BOARD 106G	350	KALSIPLANK JT 8 MM (20 X 300)	Rp27.027,027	Rp30.000,00	0%	Rp9.459.459,46	Rp10.500.000,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp1.040.540,54			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp24.770.740,00											002	*None	5171
ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00001787	24/02/2026			A	BOARD 105G	150	KALSIPLANK 8 MM (20 X 300)	Rp26.126,1261	Rp29.000,00	0%	Rp3.918.918,92	Rp4.350.000,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp431.081,08			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp24.770.740,00											002	*None	5171

HANTAR PRADA HARMONI . PT		PT. HANTAR PRADA HARMONI	JL. BY PASS NGURAH RAI					X	00001788	24/02/2026			A	ATAP 108GBT	50	GO GREEN MERAH 180 X 80	Rp40.540,5406	Rp45.000,00	0%	Rp2.027.027,03	Rp2.250.000,00			Sale; PT. HANTAR PRADA HARMONI	ACHMAD AFANDY				PPN	Rp0,00	Rp222.972,97			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.500.000,00											002	*None	5652
HANTAR PRADA HARMONI . PT		PT. HANTAR PRADA HARMONI	JL. BY PASS NGURAH RAI					X	00001788	24/02/2026			A	ATAP 109GBT	50	GO GREEN HIJAU 180 X 80	Rp40.540,5404	Rp45.000,00	0%	Rp2.027.027,02	Rp2.250.000,00			Sale; PT. HANTAR PRADA HARMONI	ACHMAD AFANDY				PPN	Rp0,00	Rp222.972,98			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.500.000,00											002	*None	5652

KUSUMA JATI		KUSUMA JATI	JL.SILIGITA 888 NUSA DUA					X	00001789	24/02/2026			A	ATAP 108GBT	100	GO GREEN MERAH 180 X 80	Rp40.540,5405	Rp45.000,00	0%	Rp4.054.054,05	Rp4.500.000,00			Sale; KUSUMA JATI	ACHMAD AFANDY				PPN	Rp0,00	Rp445.945,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.500.000,00											002	*None	4999

MERTA NIAGA		MERTA NIAGA	JL.ULUWATU	NUSA DUA				X	00001791	24/02/2026			A	BOARD 028G	100	KALSILING 3,5 MM (120 X 240)	Rp50.450,4505	Rp56.000,00	0%	Rp5.045.045,05	Rp5.600.000,00			Sale; MERTA NIAGA	ACHMAD AFANDY				PPN	Rp0,00	Rp554.954,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp5.600.000,00											002	*None	3915

MERTA NIAGA		MERTA NIAGA	JL.ULUWATU	NUSA DUA				X	00001792	24/02/2026			A	PLP 199G	5	DAMDEX MLT FGS 5 LTR @ 6 GLN	Rp1.424.864,864	Rp1.581.600,00	0%	Rp7.124.324,32	Rp7.908.000,00			Sale; MERTA NIAGA	ACHMAD AFANDY				PPN	Rp0,00	Rp783.675,68			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp9.251.000,00											002	*None	3915
MERTA NIAGA		MERTA NIAGA	JL.ULUWATU	NUSA DUA				X	00001792	24/02/2026			A	PLP 197GBT	1	DAMDEX MLT FGS 1 LTR @ 24 JRG	Rp1.209.909,91	Rp1.343.000,00	0%	Rp1.209.909,91	Rp1.343.000,00			Sale; MERTA NIAGA	ACHMAD AFANDY				PPN	Rp0,00	Rp133.090,09			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp9.251.000,00											002	*None	3915

BETON INDAH. UD		BETON INDAH. UD	JL RAMA, SEMARA PURA KELOD , TIMUR LAMPU MERAH GALIRAN, KLUNGKUNG					X	00001793	24/02/2026			A	PLP 197GBT	1	DAMDEX MLT FGS 1 LTR @ 24 JRG	Rp1.199.099,10	Rp1.331.000,00	0%	Rp1.199.099,10	Rp1.331.000,00			Sale; BETON INDAH. UD	ANGGA				PPN	Rp0,00	Rp131.900,90			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.331.000,00											002	*None	2812

LEMEK SARI		LEMEK SARI	JL. MATAHARI, KLUNGKUNG					X	00001794	24/02/2026			A	BOARD 106G	50	KALSIPLANK JT 8 MM (20 X 300)	Rp28.378,3784	Rp31.500,00	0%	Rp1.418.918,92	Rp1.575.000,00			Sale; LEMEK SARI	ANGGA				PPN	Rp0,00	Rp156.081,08			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.575.000,00											002	*None	5007

KARYA BANGUNAN		KARYA BANGUNAN	JL NGURAH RAI NO 88A SEMARAPURA					X	00001795	24/02/2026			A	RGK 07G	100	WALL ANGLE BUKIT	Rp3.873,8739	Rp4.300,00	0%	Rp387.387,39	Rp430.000,00			Sale; KARYA BANGUNAN	ANGGA				PPN	Rp0,00	Rp42.612,61			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.850.000,00											002	*None	4962
KARYA BANGUNAN		KARYA BANGUNAN	JL NGURAH RAI NO 88A SEMARAPURA					X	00001795	24/02/2026			A	RGK 061GBT	200	HOLLOW BUKIT 0,30 2X4 PJ 4 MTR	Rp9.009,009	Rp10.000,00	0%	Rp1.801.801,80	Rp2.000.000,00			Sale; KARYA BANGUNAN	ANGGA				PPN	Rp0,00	Rp198.198,20			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.850.000,00											002	*None	4962
KARYA BANGUNAN		KARYA BANGUNAN	JL NGURAH RAI NO 88A SEMARAPURA					X	00001795	24/02/2026			A	RGK 060GBT	100	HOLLOW BUKIT 0,30 4X4 PJ 4 MTR	Rp12.792,7928	Rp14.200,00	0%	Rp1.279.279,28	Rp1.420.000,00			Sale; KARYA BANGUNAN	ANGGA				PPN	Rp0,00	Rp140.720,72			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.850.000,00											002	*None	4962

TUKAD BUNGBUNG. UD		TUKAD BUNGBUNG. UD	BR KESIMPAR BESAKIH, RENDANG, KARANGASEM					X	00001797	24/02/2026			A	BOARD 106G	150	KALSIPLANK JT 8 MM (20 X 300)	Rp27.477,4775	Rp30.500,00	0%	Rp4.121.621,62	Rp4.575.000,00			Sale; TUKAD BUNGBUNG. UD	ANGGA				PPN	Rp0,00	Rp453.378,38			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.575.000,00											002	*None	5475

SARI ARTA, KARANGASEM		SARI ARTA, KARANGASEM	JL. MELATI NO 66, MENANGA, RENDANG, KARANGASEM					X	00001798	24/02/2026			A	BOARD 028G	100	KALSILING 3,5 MM (120 X 240)	Rp49.099,0991	Rp54.500,00	0%	Rp4.909.909,91	Rp5.450.000,00			Sale; SARI ARTA, KARANGASEM	ANGGA				PPN	Rp0,00	Rp540.090,09			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp5.450.000,00											002	*None	4268

CAGER BANGUNAN		CAGER BANGUNAN	JL. PEGUBUNGAN SELAT DUDA, KARANGASEM					X	00001799	24/02/2026			A	PLP 199G	2	DAMDEX MLT FGS 5 LTR @ 6 GLN	Rp1.425.225,225	Rp1.582.000,00	0%	Rp2.850.450,45	Rp3.164.000,00			Sale; CAGER BANGUNAN	ANGGA				PPN	Rp0,00	Rp313.549,55			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp3.164.000,00											002	*None	3235

CAGER BANGUNAN		CAGER BANGUNAN	JL. PEGUBUNGAN SELAT DUDA, KARANGASEM					X	00001800	24/02/2026			A	ATAP 108GBT	100	GO GREEN MERAH 180 X 80	Rp40.540,5405	Rp45.000,00	0%	Rp4.054.054,05	Rp4.500.000,00			Sale; CAGER BANGUNAN	ANGGA				PPN	Rp0,00	Rp445.945,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.500.000,00											002	*None	3235

MERTA SARI, GIANYAR		MERTA SARI, GIANYAR	DESA PUJUNG KAJA	GIANYAR				X	00001801	24/02/2026			A	ATAP 109GBT	50	GO GREEN HIJAU 180 X 80	Rp41.441,4414	Rp46.000,00	0%	Rp2.072.072,07	Rp2.300.000,00			Sale; MERTA SARI, GIANYAR	I KOMANG SUASTANA				PPN	Rp0,00	Rp227.927,93			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.475.000,00											002	*None	3919
MERTA SARI, GIANYAR		MERTA SARI, GIANYAR	DESA PUJUNG KAJA	GIANYAR				X	00001801	24/02/2026			A	BOARD 106G	30	KALSIPLANK JT 8 MM (20 X 300)	Rp28.378,3783	Rp31.500,00	0%	Rp851.351,35	Rp945.000,00			Sale; MERTA SARI, GIANYAR	I KOMANG SUASTANA				PPN	Rp0,00	Rp93.648,65			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.475.000,00											002	*None	3919
MERTA SARI, GIANYAR		MERTA SARI, GIANYAR	DESA PUJUNG KAJA	GIANYAR				X	00001801	24/02/2026			A	TPG 011G	20	CORNICE ADH APLUS @ 20 KG	Rp55.405,4055	Rp61.500,00	0%	Rp1.108.108,11	Rp1.230.000,00			Sale; MERTA SARI, GIANYAR	I KOMANG SUASTANA				PPN	Rp0,00	Rp121.891,89			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.475.000,00											002	*None	3919

BINTANG MAS. UD		BINTANG MAS. UD	BR PEREAN PUPUAN TEGALALANG					X	00001802	24/02/2026			A	ATAP 001G	606	ETER11 3,5 MM (80 X 180)	Rp30.810,8108	Rp34.200,00	0%	Rp18.671.351,35	Rp20.725.200,00			Sale; BINTANG MAS. UD	I KOMANG SUASTANA				PPN	Rp0,00	Rp2.053.848,65			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp20.725.200,00											002	*None	2826

PRIMA RAYA. UD		PRIMA RAYA. UD	JL TANGKUBAN PERAHU NO.94 A	DENPASAR				X	00001803	24/02/2026			A	BOARD 030G	100	KALSILING 3,5 MM (122 X 244)	Rp53.153,1532	Rp59.000,00	0%	Rp5.315.315,32	Rp5.900.000,00			Sale; PRIMA RAYA. UD	WAYAN SUARTAMA				PPN	Rp0,00	Rp584.684,68			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp7.475.000,00											002	*None	4075
PRIMA RAYA. UD		PRIMA RAYA. UD	JL TANGKUBAN PERAHU NO.94 A	DENPASAR				X	00001803	24/02/2026			A	BOARD 106G	50	KALSIPLANK JT 8 MM (20 X 300)	Rp28.378,3782	Rp31.500,00	0%	Rp1.418.918,91	Rp1.575.000,00			Sale; PRIMA RAYA. UD	WAYAN SUARTAMA				PPN	Rp0,00	Rp156.081,09			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp7.475.000,00											002	*None	4075

SARI MULYA. UD		SARI MULYA. UD	JL CIUNG WANARA, BLAHKIUH	BADUNG				X	00001804	24/02/2026			A	ATAP 310 GBT	30	TRIMDEK SILVER BKT 0,25X 6 MTR	Rp122.162,162	Rp135.600,00	0%	Rp3.664.864,86	Rp4.068.000,00			Sale; SARI MULYA. UD	KADEK ANDRE ADI PRASETYA				PPN	Rp0,00	Rp403.135,14			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp20.430.000,00											002	*None	4298
SARI MULYA. UD		SARI MULYA. UD	JL CIUNG WANARA, BLAHKIUH	BADUNG				X	00001804	24/02/2026			A	ATAP 309 GBT	30	TRIMDEK SILVER BKT 0,25X 5 MTR	Rp101.801,802	Rp113.000,00	0%	Rp3.054.054,06	Rp3.390.000,00			Sale; SARI MULYA. UD	KADEK ANDRE ADI PRASETYA				PPN	Rp0,00	Rp335.945,94			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp20.430.000,00											002	*None	4298
SARI MULYA. UD		SARI MULYA. UD	JL CIUNG WANARA, BLAHKIUH	BADUNG				X	00001804	24/02/2026			A	ATAP 308 GBT	30	TRIMDEK SILVER BKT 0,25X 4 MTR	Rp81.441,4413	Rp90.400,00	0%	Rp2.443.243,24	Rp2.712.000,00			Sale; SARI MULYA. UD	KADEK ANDRE ADI PRASETYA				PPN	Rp0,00	Rp268.756,76			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp20.430.000,00											002	*None	4298
SARI MULYA. UD		SARI MULYA. UD	JL CIUNG WANARA, BLAHKIUH	BADUNG				X	00001804	24/02/2026			A	ATAP 310 G	30	TRIMDEK RESIN BLUE BD 0,25X6M	Rp123.243,2433	Rp136.800,00	0%	Rp3.697.297,30	Rp4.104.000,00			Sale; SARI MULYA. UD	KADEK ANDRE ADI PRASETYA				PPN	Rp0,00	Rp406.702,70			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp20.430.000,00											002	*None	4298
